record_id,source_dataset,source_path,file_name,file_ext,raw_dir_label,scan_status,mapped_family_label,drop_reason
ccm_002917,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧二股弦/【晋剧二股弦】音阶 慢速 力度弱 第二遍.wav,【晋剧二股弦】音阶 慢速 力度弱 第二遍.wav,.wav,晋剧二股弦,out_of_scope,,subtype_out_of_scope
ccm_002918,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧二股弦/【晋剧二股弦】音阶 慢速 力度强 第一遍.wav,【晋剧二股弦】音阶 慢速 力度强 第一遍.wav,.wav,晋剧二股弦,out_of_scope,,subtype_out_of_scope
ccm_002919,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧二股弦/【晋剧二股弦】音阶 慢速 力度强 第二遍.wav,【晋剧二股弦】音阶 慢速 力度强 第二遍.wav,.wav,晋剧二股弦,out_of_scope,,subtype_out_of_scope
ccm_002920,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧二股弦/【晋剧二股弦】音阶 自然衰减 力度中强 第一遍.wav,【晋剧二股弦】音阶 自然衰减 力度中强 第一遍.wav,.wav,晋剧二股弦,out_of_scope,,subtype_out_of_scope
ccm_002921,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧二股弦/【晋剧二股弦】音阶 自然衰减 力度中强 第二遍.wav,【晋剧二股弦】音阶 自然衰减 力度中强 第二遍.wav,.wav,晋剧二股弦,out_of_scope,,subtype_out_of_scope
ccm_002922,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 华彩 第一遍.wav,【晋剧晋胡】演奏技法 华彩 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002923,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 华彩 第二遍.wav,【晋剧晋胡】演奏技法 华彩 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002924,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 打音 第一遍.wav,【晋剧晋胡】演奏技法 打音 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002925,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 打音 第二遍.wav,【晋剧晋胡】演奏技法 打音 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002926,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 滑音 第一遍.wav,【晋剧晋胡】演奏技法 滑音 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002927,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 滑音 第二遍.wav,【晋剧晋胡】演奏技法 滑音 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002928,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 连音 第一遍.wav,【晋剧晋胡】演奏技法 连音 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002929,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 连音 第二遍.wav,【晋剧晋胡】演奏技法 连音 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002930,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 长音 第一遍.wav,【晋剧晋胡】演奏技法 长音 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002931,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 长音 第二遍.wav,【晋剧晋胡】演奏技法 长音 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002932,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 颤音 第一遍.wav,【晋剧晋胡】演奏技法 颤音 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002933,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】演奏技法 颤音 第二遍.wav,【晋剧晋胡】演奏技法 颤音 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002934,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】特有演奏技法 压揉 第一遍.wav,【晋剧晋胡】特有演奏技法 压揉 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002935,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】特有演奏技法 压揉 第二遍.wav,【晋剧晋胡】特有演奏技法 压揉 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002936,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】特有演奏技法 滚揉 第一遍.wav,【晋剧晋胡】特有演奏技法 滚揉 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002937,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】特有演奏技法 滚揉 第二遍.wav,【晋剧晋胡】特有演奏技法 滚揉 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002938,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】空弦音 自然衰减 力度中强 拉推 第一遍.wav,【晋剧晋胡】空弦音 自然衰减 力度中强 拉推 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002939,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】空弦音 自然衰减 力度中强 拉推 第二遍.wav,【晋剧晋胡】空弦音 自然衰减 力度中强 拉推 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002940,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】空弦音 自然衰减 力度弱 拉推 第一遍.wav,【晋剧晋胡】空弦音 自然衰减 力度弱 拉推 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002941,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】空弦音 自然衰减 力度弱 拉推 第二遍.wav,【晋剧晋胡】空弦音 自然衰减 力度弱 拉推 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002942,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】空弦音 自然衰减 力度强 拉推 第一遍.wav,【晋剧晋胡】空弦音 自然衰减 力度强 拉推 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002943,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】空弦音 自然衰减 力度强 拉推 第二遍.wav,【晋剧晋胡】空弦音 自然衰减 力度强 拉推 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002944,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 中速 力度强 第一遍.wav,【晋剧晋胡】音阶 中速 力度强 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002945,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 中速 力度强 第二遍.wav,【晋剧晋胡】音阶 中速 力度强 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002946,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 慢速 力度中强 第一遍.wav,【晋剧晋胡】音阶 慢速 力度中强 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002947,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 慢速 力度中强 第二遍.wav,【晋剧晋胡】音阶 慢速 力度中强 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002948,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 慢速 力度弱 第一遍.wav,【晋剧晋胡】音阶 慢速 力度弱 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002949,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 慢速 力度弱 第二遍.wav,【晋剧晋胡】音阶 慢速 力度弱 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002950,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 慢速 力度强 第一遍.wav,【晋剧晋胡】音阶 慢速 力度强 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002951,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 慢速 力度强 第二遍.wav,【晋剧晋胡】音阶 慢速 力度强 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002952,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 自然衰减 力度中强 第一遍.wav,【晋剧晋胡】音阶 自然衰减 力度中强 第一遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002953,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/晋剧晋胡/【晋剧晋胡】音阶 自然衰减 力度中强 第二遍.wav,【晋剧晋胡】音阶 自然衰减 力度中强 第二遍.wav,.wav,晋剧晋胡,out_of_scope,,subtype_out_of_scope
ccm_002954,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/曲锣/【曲锣】乐曲片段 锣花.wav,【曲锣】乐曲片段 锣花.wav,.wav,曲锣,out_of_scope,,subtype_out_of_scope
ccm_002955,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/曲锣/【曲锣】演奏技巧 撩 第一遍.wav,【曲锣】演奏技巧 撩 第一遍.wav,.wav,曲锣,out_of_scope,,subtype_out_of_scope
ccm_002956,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/曲锣/【曲锣】演奏技巧 撩 第二遍.wav,【曲锣】演奏技巧 撩 第二遍.wav,.wav,曲锣,out_of_scope,,subtype_out_of_scope
ccm_002957,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/曲锣/【曲锣】演奏技巧 立 第一遍.wav,【曲锣】演奏技巧 立 第一遍.wav,.wav,曲锣,out_of_scope,,subtype_out_of_scope
ccm_002958,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/曲锣/【曲锣】演奏技巧 立 第二遍.wav,【曲锣】演奏技巧 立 第二遍.wav,.wav,曲锣,out_of_scope,,subtype_out_of_scope
ccm_002959,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 华彩 第一遍.wav,【月琴】 演奏技法 华彩 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002960,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 华彩 第二遍.wav,【月琴】 演奏技法 华彩 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002961,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 扫弦 第一遍.wav,【月琴】 演奏技法 扫弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002962,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 扫弦 第二遍.wav,【月琴】 演奏技法 扫弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002963,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 滑音 上滑 下滑 内弦 第一遍.wav,【月琴】 演奏技法 滑音 上滑 下滑 内弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002964,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 滑音 上滑 下滑 内弦 第二遍.wav,【月琴】 演奏技法 滑音 上滑 下滑 内弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002965,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 滑音 上滑 下滑 外弦 第一遍.wav,【月琴】 演奏技法 滑音 上滑 下滑 外弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002966,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 滑音 上滑 下滑 外弦 第二遍.wav,【月琴】 演奏技法 滑音 上滑 下滑 外弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002967,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 轮指 内弦 外弦 第一遍.wav,【月琴】 演奏技法 轮指 内弦 外弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002968,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 演奏技法 轮指 内弦 外弦 第二遍.wav,【月琴】 演奏技法 轮指 内弦 外弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002969,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 特有演奏技法 慢板唱腔的伴奏技法 第一遍.wav,【月琴】 特有演奏技法 慢板唱腔的伴奏技法 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002970,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 特有演奏技法 慢板唱腔的伴奏技法 第二遍.wav,【月琴】 特有演奏技法 慢板唱腔的伴奏技法 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002971,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 空弦音 自然衰减 力度中强 内外弦 第一遍.wav,【月琴】 空弦音 自然衰减 力度中强 内外弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002972,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 空弦音 自然衰减 力度中强 内外弦 第二遍.wav,【月琴】 空弦音 自然衰减 力度中强 内外弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002973,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 空弦音 自然衰减 力度弱 内外弦 第一遍.wav,【月琴】 空弦音 自然衰减 力度弱 内外弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002974,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 空弦音 自然衰减 力度弱 内外弦 第二遍.wav,【月琴】 空弦音 自然衰减 力度弱 内外弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002975,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 空弦音 自然衰减 力度强 内外弦 第一遍.wav,【月琴】 空弦音 自然衰减 力度强 内外弦 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002976,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 空弦音 自然衰减 力度强 内外弦 第二遍.wav,【月琴】 空弦音 自然衰减 力度强 内外弦 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002977,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 中速 力度强 第一遍.wav,【月琴】 音阶 中速 力度强 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002978,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 中速 力度强 第二遍.wav,【月琴】 音阶 中速 力度强 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002979,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 慢速 力度中强 第一遍.wav,【月琴】 音阶 慢速 力度中强 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002980,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 慢速 力度中强 第二遍.wav,【月琴】 音阶 慢速 力度中强 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002981,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 慢速 力度弱 第一遍.wav,【月琴】 音阶 慢速 力度弱 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002982,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 慢速 力度弱 第二遍.wav,【月琴】 音阶 慢速 力度弱 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002983,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 慢速 力度强 第一遍.wav,【月琴】 音阶 慢速 力度强 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002984,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 慢速 力度强 第二遍.wav,【月琴】 音阶 慢速 力度强 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002985,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 自然衰减 力度中强 第一遍.wav,【月琴】 音阶 自然衰减 力度中强 第一遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002986,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/月琴/【月琴】 音阶 自然衰减 力度中强 第二遍.wav,【月琴】 音阶 自然衰减 力度中强 第二遍.wav,.wav,月琴,out_of_scope,,subtype_out_of_scope
ccm_002987,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/木鱼/【木鱼】筒音 自然衰减 力度中强 第一遍.wav,【木鱼】筒音 自然衰减 力度中强 第一遍.wav,.wav,木鱼,out_of_scope,,subtype_out_of_scope
ccm_002988,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/木鱼/【木鱼】筒音 自然衰减 力度中强 第二遍.wav,【木鱼】筒音 自然衰减 力度中强 第二遍.wav,.wav,木鱼,out_of_scope,,subtype_out_of_scope
ccm_002989,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/木鱼/【木鱼】筒音 自然衰减 力度弱 第一遍.wav,【木鱼】筒音 自然衰减 力度弱 第一遍.wav,.wav,木鱼,out_of_scope,,subtype_out_of_scope
ccm_002990,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/木鱼/【木鱼】筒音 自然衰减 力度弱 第二遍.wav,【木鱼】筒音 自然衰减 力度弱 第二遍.wav,.wav,木鱼,out_of_scope,,subtype_out_of_scope
ccm_002991,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/木鱼/【木鱼】筒音 自然衰减 力度强 第一遍.wav,【木鱼】筒音 自然衰减 力度强 第一遍.wav,.wav,木鱼,out_of_scope,,subtype_out_of_scope
ccm_002992,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/木鱼/【木鱼】筒音 自然衰减 力度强 第二遍.wav,【木鱼】筒音 自然衰减 力度强 第二遍.wav,.wav,木鱼,out_of_scope,,subtype_out_of_scope
ccm_002993,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】演奏技巧 左右手打音 第一遍.wav,【杖鼓】演奏技巧 左右手打音 第一遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_002994,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】演奏技巧 左右手打音 第二遍.wav,【杖鼓】演奏技巧 左右手打音 第二遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_002995,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】演奏技巧 特有演奏技法 第一遍.wav,【杖鼓】演奏技巧 特有演奏技法 第一遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_002996,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】筒音 自然衰减 力度中强 第一遍.wav,【杖鼓】筒音 自然衰减 力度中强 第一遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_002997,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】筒音 自然衰减 力度弱  第一遍.wav,【杖鼓】筒音 自然衰减 力度弱  第一遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_002998,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】筒音 自然衰减 力度弱 第二遍.wav,【杖鼓】筒音 自然衰减 力度弱 第二遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_002999,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】筒音 自然衰减 力度强 第一遍.wav,【杖鼓】筒音 自然衰减 力度强 第一遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_003000,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】筒音 自然衰减 力度强 第二遍.wav,【杖鼓】筒音 自然衰减 力度强 第二遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_003001,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/杖鼓/【杖鼓】自然衰减 力度中强 第二遍.wav,【杖鼓】自然衰减 力度中强 第二遍.wav,.wav,杖鼓,out_of_scope,,subtype_out_of_scope
ccm_003002,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 华彩 第一遍.wav,【板胡】 演奏技法 华彩 第一遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003003,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 华彩 第二遍.wav,【板胡】 演奏技法 华彩 第二遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003004,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 打音 单打 第一遍.wav,【板胡】 演奏技法 打音 单打 第一遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003005,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 打音 连打 第一遍.wav,【板胡】 演奏技法 打音 连打 第一遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003006,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 打音 连打 第二遍.wav,【板胡】 演奏技法 打音 连打 第二遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003007,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 揉弦 第一遍.wav,【板胡】 演奏技法 揉弦 第一遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003008,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 揉弦 第二遍.wav,【板胡】 演奏技法 揉弦 第二遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003009,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 滑音 上滑 下滑 第一遍.wav,【板胡】 演奏技法 滑音 上滑 下滑 第一遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003010,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 滑音 上滑 下滑 第二遍.wav,【板胡】 演奏技法 滑音 上滑 下滑 第二遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
ccm_003011,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/板胡/【板胡】 演奏技法 连音 第一遍.wav,【板胡】 演奏技法 连音 第一遍.wav,.wav,板胡,out_of_scope,,subtype_out_of_scope
