record_id,sample_id,source_dataset,source_path,file_name,file_ext,source_subtype_dir,family_label,subtype_label,chmusic_class_id,content_type,normalized_base_name,audio_sha256,audio_fingerprint_id,performer_or_recording_id,recording_group_id,grouping_method,take_id,is_near_duplicate,split_seed,split,duration_sec,sample_rate_hz,channels,bit_depth,integrated_loudness_lufs,rms_db,silence_ratio,clipping_ratio,has_vocal,is_decodable,manual_review_required,manual_review_status,sample_status,applied_rule_ids,notes
ccm_004850,ccm_sheng_0081,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】演奏技法 双吐 第一遍.wav,【高音键笙】演奏技法 双吐 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,technique,【高音键笙】演奏技法 双吐,8e8ec9aab34b2bc4553561bcdc20439e46ef553b7db561a7a5e091700e43ef64,cdaa39f142057dd67a95f54bcad3211b24cbc769f89720ffe04fa2ff6909b1ff,ccm_sheng_G0059,ccm_sheng_G0059,filename_rule,1,true,1,train,8.644875,44100,1,16,,,0.214617,0.0,false,true,false,,keep,,
ccm_004852,ccm_sheng_0083,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】演奏技法 呼舌 第一遍.wav,【高音键笙】演奏技法 呼舌 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,technique,【高音键笙】演奏技法 呼舌,5b8a30131f35c4b4cae2a4378fb39993a891decd56499e49587a09439febac4b,a172a37d636b8377c8e947badacf7ad0266f13ba800b78dd5d4dd1385785c6e1,ccm_sheng_G0060,ccm_sheng_G0060,filename_rule,1,true,1,train,17.75322,44100,1,16,,,0.189509,0.0,false,true,false,,keep,,
ccm_004854,ccm_sheng_0085,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】演奏技法 喉颤音 第一遍.wav,【高音键笙】演奏技法 喉颤音 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,technique,【高音键笙】演奏技法 喉颤音,5d4076464b177d4dee3731eaca243ed5e3aa7b0e041a07b7a6b49b858cdfcd80,c6274088a2dd5127aabb9148b52065f2439d52be0c14bece1374e9b28ea36931,ccm_sheng_G0061,ccm_sheng_G0061,filename_rule,1,true,1,train,15.988776,44100,1,16,,,0.090795,0.0,false,true,false,,keep,,
ccm_004856,ccm_sheng_0087,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】演奏技法 腹颤音 第一遍.wav,【高音键笙】演奏技法 腹颤音 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,technique,【高音键笙】演奏技法 腹颤音,b7895aa0b948cec75893c6c2a359ea75db1e65671de57b6d36eac3da4af1521b,613033ee68b11847202d21bc9e25b5c1b6533910e5819a7599348d036256b19b,ccm_sheng_G0062,ccm_sheng_G0062,filename_rule,1,true,1,train,16.204218,44100,1,16,,,0.055006,0.0,false,true,false,,keep,,
ccm_004858,ccm_sheng_0089,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】演奏技法 花舌 第一遍.wav,【高音键笙】演奏技法 花舌 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,technique,【高音键笙】演奏技法 花舌,491d79fb6042bb6f608e538d3bccfeaaa5aea3ff87c4701ee69352a5ccdc9671,d35701ed24c7c5a1cfdfcfdd2fdabf3d0324679dd6fcbc6f86d24d220f1f195f,ccm_sheng_G0063,ccm_sheng_G0063,filename_rule,1,true,1,test,19.860023,44100,1,16,,,0.212198,0.0,false,true,false,,keep,,
ccm_004860,ccm_sheng_0091,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】音阶 中速 力度强 第一遍.wav,【高音键笙】音阶 中速 力度强 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,controlled,【高音键笙】音阶 中速 力度强,cb4f5544d317fb6bdd9cf8c8de3eadeefd17db8c98e070fb3be729afbc69f33b,d8eb9e55e196c22cdb68f5864577ed626337dcf459fa590d2fa1c36bba3ee2ed,ccm_sheng_G0064,ccm_sheng_G0064,filename_rule,1,true,1,train,66.506604,96000,1,24,,,0.048579,0.0,false,true,false,,keep,,
ccm_004862,ccm_sheng_0093,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】音阶 自然衰减 力度中强 第一遍.wav,【高音键笙】音阶 自然衰减 力度中强 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,controlled,【高音键笙】音阶 自然衰减 力度中强,a3757d8ad3b719914ef619813d973991f1574071489bfd24d6054380255d0b2d,c9307bea99a4ab403bf395d69e8f25eba91654bfa1258ba87109b3a4e1992f78,ccm_sheng_G0065,ccm_sheng_G0065,filename_rule,1,true,1,train,172.502104,96000,1,24,,,0.351751,0.0,false,true,false,,keep,,
ccm_004864,ccm_sheng_0095,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】音阶 速度慢 力度中强 第一遍.wav,【高音键笙】音阶 速度慢 力度中强 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,controlled,【高音键笙】音阶 速度慢 力度中强,2a214a163faf42952d8aa86b4b517c3e5834d98204beb55aef1890d35399f386,d7e493e17ffddf530855093ed7781aed9b02253ae632e5a0ec5b06f7017c4354,ccm_sheng_G0066,ccm_sheng_G0066,filename_rule,1,true,1,train,97.479048,44100,1,16,,,0.165606,0.0,false,true,false,,keep,,
ccm_004868,ccm_sheng_0099,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音键笙/【高音键笙】音阶 速度慢 力度强 第一遍.wav,【高音键笙】音阶 速度慢 力度强 第一遍.wav,.wav,高音键笙,笙,高音键笙,-1,controlled,【高音键笙】音阶 速度慢 力度强,09e7af6146a6c843563afbe21d28f8b37d411511b2140096416962f0523703e7,846e95fc42d02d2493e760cfe61cee1427959e34124769a7794b2b5082394b18,ccm_sheng_G0068,ccm_sheng_G0068,filename_rule,1,true,1,train,97.290952,44100,1,16,,,0.132621,0.0,false,true,false,,keep,,
ccm_000358,ccm_suona_0001,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】乐曲片段 庆典序曲.wav,【中音加键唢呐】乐曲片段 庆典序曲.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,phrase,【中音加键唢呐】乐曲片段 庆典序曲,e4b43a921a7f26d39b9389f9af63321d624f9414cca0603df612c9fbad10f704,a4e7e308f243003a68acf4847f0c28dc4fe6dece55258947004d7eb218ce92ce,ccm_suona_G0001,ccm_suona_G0001,filename_rule,0,false,1,train,29.823832,44100,1,16,,,0.090604,0.0,false,true,false,,keep,,
ccm_000357,ccm_suona_0002,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】乐曲片段 庆典序曲 中段.wav,【中音加键唢呐】乐曲片段 庆典序曲 中段.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,phrase,【中音加键唢呐】乐曲片段 庆典序曲 中段,65a82a30dd07dff6e4b04f97839c12fec9d39eac1b5b5a8830da9af8cc082805,f0b8e3b4448fbb9f2235f2be02831244a76e4702247bbbb55b42e1a22ca3f8be,ccm_suona_G0002,ccm_suona_G0002,filename_rule,0,false,1,val,29.755708,48000,1,16,,,0.089106,0.0,false,true,false,,keep,,
ccm_000359,ccm_suona_0003,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】乐曲片段 红色娘子军组曲 操练.wav,【中音加键唢呐】乐曲片段 红色娘子军组曲 操练.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,phrase,【中音加键唢呐】乐曲片段 红色娘子军组曲 操练,139a145b843251ca4ad7cb78a0c74f1516a296ac5fa1d93c048eecf97f04c204,d9ec63819deae64cd5f39104e6954ce256425805f85366bb9272adf7f0f6ec96,ccm_suona_G0003,ccm_suona_G0003,filename_rule,0,false,1,train,14.945063,48000,1,16,,,0.126591,0.0,false,true,false,,keep,,
ccm_000360,ccm_suona_0004,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】乐曲片段 红色娘子军组曲：操练.wav,【中音加键唢呐】乐曲片段 红色娘子军组曲：操练.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,phrase,【中音加键唢呐】乐曲片段 红色娘子军组曲：操练,681c2ef1655b9e6683752aef9f9c9909073def83e938b1c7c6fad2f473e860cc,0b4fe007640f376b480be008a5396eb04d36154009b9672c9d510e96be85521b,ccm_suona_G0004,ccm_suona_G0004,filename_rule,0,false,1,test,14.95288,44100,1,16,,,0.127261,0.0,false,true,false,,keep,,
ccm_000361,ccm_suona_0005,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】演奏技法 三吐 第一遍.wav,【中音加键唢呐】演奏技法 三吐 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,technique,【中音加键唢呐】演奏技法 三吐,a5bb7560e18b126801a174b38012722b444985f6fc94ae4b8fb2dadb16d02a21,6d882aa4f9892eab7e48b574ca21cf05fe83f138895c112296575413dd47da88,ccm_suona_G0005,ccm_suona_G0005,filename_rule,1,true,1,train,13.877375,48000,1,16,,,0.318182,0.0,false,true,false,,keep,,
ccm_000363,ccm_suona_0007,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】演奏技法 单吐 第一遍.wav,【中音加键唢呐】演奏技法 单吐 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,technique,【中音加键唢呐】演奏技法 单吐,74d58d996cc8427d06940b3bc18a1b76765c7f4b0c50bca2bb5d708bdc0d01cf,c31660205b17ca452bb0ca41673998083fbf26a736b87f4a12f44afa160207b1,ccm_suona_G0006,ccm_suona_G0006,filename_rule,1,true,1,train,24.282667,48000,1,16,,,0.378401,0.0,false,true,false,,keep,,
ccm_000365,ccm_suona_0009,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】演奏技法 双吐 第一遍.wav,【中音加键唢呐】演奏技法 双吐 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,technique,【中音加键唢呐】演奏技法 双吐,88440d1573868c9aee6c733c884584721753ab0ed7b4f48def43283beb8ac0e9,969a27cd2019ff697a547099394a2e3c23d4620d8a31f3a4fb037d28ce2cf980,ccm_suona_G0007,ccm_suona_G0007,filename_rule,1,true,1,train,13.162771,48000,1,16,,,0.227549,0.0,false,true,false,,keep,,
ccm_000367,ccm_suona_0011,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】筒音 自然衰减 力度弱  第一遍.wav,【中音加键唢呐】筒音 自然衰减 力度弱  第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】筒音 自然衰减 力度弱,f0eeab322415cdff6e08ad86b42143abca9bca62dbb8971651975da935f17c6e,1d3a1bc6e968269a6975f6a04334bbaad9af3b80b9640572498ff0d3a5017fe2,ccm_suona_G0008,ccm_suona_G0008,filename_rule,1,true,1,train,4.029138,44100,1,16,,,0.084788,0.0,false,true,false,,keep,,
ccm_000370,ccm_suona_0014,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】筒音 自然衰减 力度强  第二遍.wav,【中音加键唢呐】筒音 自然衰减 力度强  第二遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】筒音 自然衰减 力度强,e5d6fc825f58af752c980c595be411e927e8a5cd4fa84dc2e628f10225165b83,1eca54d41a49d529051f418c2093b51614a0bf146dd845469b40930c084e5146,ccm_suona_G0009,ccm_suona_G0009,filename_rule,2,true,1,train,5.315442,44100,1,16,,,0.111321,0.0,false,true,false,,keep,,
ccm_000373,ccm_suona_0017,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 中速 力度弱  第二遍.wav,【中音加键唢呐】音阶 中速 力度弱  第二遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 中速 力度弱,9a0db26eb761d8b19ad2dfa520e2d7e93acfd015d0ffcb6831e62b3eff67050d,3185d753a9d988bd036d37973d3e26308ae55f2ea4757051710dbbf4453b8e0a,ccm_suona_G0010,ccm_suona_G0010,filename_rule,2,false,1,train,16.017574,44100,1,16,,,0.124375,0.0,false,true,false,,keep,,
ccm_000374,ccm_suona_0018,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 中速 力度强  第二遍.wav,【中音加键唢呐】音阶 中速 力度强  第二遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 中速 力度强,c278acf360f9f99439f8e3c8be7fd4bf2ada1f211ea1d6323e2320c917e7ac54,03652f3cc3a79d1e641faa900777de869dd238b307c5cece0b3eeb8c9c0de26e,ccm_suona_G0011,ccm_suona_G0011,filename_rule,2,false,1,val,15.315578,44100,1,16,,,0.122876,0.0,false,true,false,,keep,,
ccm_000375,ccm_suona_0019,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 慢速 力度弱  第一遍.wav,【中音加键唢呐】音阶 慢速 力度弱  第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 慢速 力度弱,d4e8aca8fdf85f78946cf13eb5cdbb600e538e2e4e47ccd017034b5ded48d6f8,de8e4432c518eb35792670066672e6bb9c7b80c073a8ae0c0ecaeaf9b6aeeb76,ccm_suona_G0012,ccm_suona_G0012,filename_rule,1,false,1,train,21.41127,44100,1,16,,,0.106124,0.0,false,true,false,,keep,,
ccm_000376,ccm_suona_0020,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 慢速 力度强  第二遍.wav,【中音加键唢呐】音阶 慢速 力度强  第二遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 慢速 力度强,5c50a6119cc63b4cdb0f3b76ca55a93f2df90b70ae3cca8db48dd9443fa035d0,b131c3e40196d01d26b22e96436014d8b20cb1f226f60bac5c1c2a12abe3e980,ccm_suona_G0013,ccm_suona_G0013,filename_rule,2,false,1,train,22.638957,44100,1,16,,,0.104775,0.0,false,true,false,,keep,,
ccm_000377,ccm_suona_0021,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 速度中 力度弱 第一遍.wav,【中音加键唢呐】音阶 速度中 力度弱 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 速度中 力度弱,0c836b06eb3574532b410e9514df707ac50c3f706252f9cd6ff6460b5ea1a51c,1b6a6155eb422ae5ae4509d0cd2c76f4c42317101a49e5b513a0513008ea1da5,ccm_suona_G0014,ccm_suona_G0014,filename_rule,1,true,1,val,18.102521,48000,1,16,,,0.121681,0.0,false,true,false,,keep,,
ccm_000379,ccm_suona_0023,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 速度中 力度强 第一遍.wav,【中音加键唢呐】音阶 速度中 力度强 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 速度中 力度强,0db7b95ad27e44daeddde52f441e0ea8901a1a2abc3b17d7a0037fdd4b3c90e8,bc7a814744424425a2dd749e215d0de5a8a1aeeb4a4464b31966d2fa692ccdb6,ccm_suona_G0015,ccm_suona_G0015,filename_rule,1,true,1,train,15.840104,48000,1,16,,,0.108723,0.0,false,true,false,,keep,,
ccm_000381,ccm_suona_0025,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 速度慢 力度弱 第一遍.wav,【中音加键唢呐】音阶 速度慢 力度弱 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 速度慢 力度弱,c81008bd720224067ba2bbf1e3b7cddb8b3496e2a017aeb3947750d23104e435,99357c87e51c36439b91eece427e1216666f244529895495a5d3a9364b6cc2da,ccm_suona_G0016,ccm_suona_G0016,filename_rule,1,true,1,train,21.567146,48000,1,16,,,0.112297,0.0,false,true,false,,keep,,
ccm_000383,ccm_suona_0027,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中音加键唢呐/【中音加键唢呐】音阶 速度慢 力度强 第一遍.wav,【中音加键唢呐】音阶 速度慢 力度强 第一遍.wav,.wav,中音加键唢呐,唢呐,中音加键唢呐,-1,controlled,【中音加键唢呐】音阶 速度慢 力度强,630a039db301f017a8c510524fdb06750556cd47a61b4c5cf53d95b63e269b2d,0f07f15288391e30f115642e85791a385c9a72d613cbaa98337cb96588e76e93,ccm_suona_G0017,ccm_suona_G0017,filename_rule,1,true,1,train,24.618938,48000,1,16,,,0.145122,0.0,false,true,false,,keep,,
ccm_000930,ccm_suona_0029,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音加键唢呐/【低音加键唢呐】筒音 自然衰减 力度中强  第二遍.wav,【低音加键唢呐】筒音 自然衰减 力度中强  第二遍.wav,.wav,低音加键唢呐,唢呐,低音加键唢呐,-1,controlled,【低音加键唢呐】筒音 自然衰减 力度中强,2178e1525c6415bba426368a38712450d2d068ad3fff1f2d24f2e3d239da78ff,6227a4990ce3c237ee95a58a0e48b31d71568298033e5a5f618c349533fa0a20,ccm_suona_G0018,ccm_suona_G0018,filename_rule,2,false,1,train,9.657347,44100,1,16,,,0.118257,0.0,false,true,false,,keep,,
ccm_000931,ccm_suona_0030,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音加键唢呐/【低音加键唢呐】筒音 自然衰减 力度弱  第一遍.wav,【低音加键唢呐】筒音 自然衰减 力度弱  第一遍.wav,.wav,低音加键唢呐,唢呐,低音加键唢呐,-1,controlled,【低音加键唢呐】筒音 自然衰减 力度弱,11fb667a0233d0966138b619a83d4e34c1953c7b2e26f29e5805a4370107067d,b57641382016b208ee03b111abb45d65a86b79c57be0eb35ef739b97c0ab05d8,ccm_suona_G0019,ccm_suona_G0019,filename_rule,1,false,1,train,8.739184,44100,1,16,,,0.139908,0.0,false,true,false,,keep,,
ccm_000932,ccm_suona_0031,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音加键唢呐/【低音加键唢呐】筒音 自然衰减 力度强  第二遍.wav,【低音加键唢呐】筒音 自然衰减 力度强  第二遍.wav,.wav,低音加键唢呐,唢呐,低音加键唢呐,-1,controlled,【低音加键唢呐】筒音 自然衰减 力度强,1167f56748fea4888e058ada320f1434974a2c122bbcf0224b0e6652e5ba24bd,de74198dbf5f615e6bea0d5ea7c0644b353ed2501c2379de9ec5149569b24271,ccm_suona_G0020,ccm_suona_G0020,filename_rule,2,false,1,train,8.735941,44100,1,16,,,0.113532,0.0,false,true,false,,keep,,
ccm_000933,ccm_suona_0032,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】演奏技法 华彩 第一遍.wav,【低音唢呐】演奏技法 华彩 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,technique,【低音唢呐】演奏技法 华彩,b02bb1b93c85384afc1a1f57f2a64a882c93cf48829c8a6dd2a750611bb35c4c,92c4e2a14a51f33934d8816ec378d06e46f7d8df882fa58bd659f72e22352c16,ccm_suona_G0021,ccm_suona_G0021,filename_rule,1,true,1,train,28.751882,44100,1,16,,,0.045597,0.0,false,true,false,,keep,,
ccm_000935,ccm_suona_0034,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】演奏技法 打音 连打 第一遍.wav,【低音唢呐】演奏技法 打音 连打 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,technique,【低音唢呐】演奏技法 打音 连打,a65830eb6fbdb0828a56a810366e54aab0de47d8cd4e834b7a8fb3a964fb3ea5,f434695d7b4ad2161f58c3925f80ac156d2f8623871f4272e0880be178f93ef5,ccm_suona_G0022,ccm_suona_G0022,filename_rule,1,true,1,test,4.434263,44100,1,16,,,0.328798,0.0,false,true,false,,keep,,
ccm_000937,ccm_suona_0036,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】演奏技法 连音 第一遍.wav,【低音唢呐】演奏技法 连音 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,technique,【低音唢呐】演奏技法 连音,d5ffa0176297289dbe29cf22a22868d33194327264c09c726e3ef05f12cd121d,ee0f482cdfb2b28bcc4c2b63a4df62443e52b46700ea7f5fb9d7d1a3c7a23b5b,ccm_suona_G0023,ccm_suona_G0023,filename_rule,1,true,1,val,4.162177,44100,1,16,,,0.326087,0.0,false,true,false,,keep,,
ccm_000939,ccm_suona_0038,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】演奏技法 长音 第一遍.wav,【低音唢呐】演奏技法 长音 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,technique,【低音唢呐】演奏技法 长音,2f7315cf0b80b79524f16c9a53cb0e0a5651bf5d70d62840a235f15872289d7e,54188d9d3429a38fdcf86a9a9ce57d0ecd43c295a0143461727cea77b3eb4d8b,ccm_suona_G0024,ccm_suona_G0024,filename_rule,1,true,1,val,8.4161,44100,1,16,,,0.244048,0.0,false,true,false,,keep,,
ccm_000941,ccm_suona_0040,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】演奏技法 颤音 第一遍.wav,【低音唢呐】演奏技法 颤音 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,technique,【低音唢呐】演奏技法 颤音,527e60895c1d0e5610d6802defedfbb1dc080f535ae6a44d7ca478ca274f7b2b,e035178922113727e10711853cf7ae98271f5aedc4ac5734875bb737972f3003,ccm_suona_G0025,ccm_suona_G0025,filename_rule,1,true,1,train,3.758027,44100,1,16,,,0.245989,0.0,false,true,false,,keep,,
ccm_000943,ccm_suona_0042,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】筒音 自然衰减 力度中强 第一遍.wav,【低音唢呐】筒音 自然衰减 力度中强 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,controlled,【低音唢呐】筒音 自然衰减 力度中强,abad014168db476ece878b34968c7c752168390297a9caccae9b7ce894ea1abf,30918d24bb7a4eff921caab2d5fefd0053f0d454890ba3cf2c6fe6e280627b68,ccm_suona_G0026,ccm_suona_G0026,filename_rule,1,true,1,test,3.738345,44100,1,16,,,0.422043,0.0,false,true,false,,keep,,
ccm_000945,ccm_suona_0044,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】筒音 自然衰减 力度弱 第一遍.wav,【低音唢呐】筒音 自然衰减 力度弱 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,controlled,【低音唢呐】筒音 自然衰减 力度弱,12655cd44b7dae6698edc6bdcbdefbbd1561e77db0d0b1ab8238592d86870fd7,e88b77d37ba85c6053eba893ad66c3c85b1356725b40f3b26db3be0c21d933f2,ccm_suona_G0027,ccm_suona_G0027,filename_rule,1,true,1,train,3.451497,44100,1,16,,,0.387755,0.0,false,true,false,,keep,,
ccm_000947,ccm_suona_0046,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】筒音 自然衰减 力度强 第一遍.wav,【低音唢呐】筒音 自然衰减 力度强 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,controlled,【低音唢呐】筒音 自然衰减 力度强,4f25e825a5377a1c78978541c6e03fb649028d68979ad91b719048b31eac0620,81c553586882e881cebd5a32d5b7c7148623634dbc9a3e9e5130523e0ecc7d20,ccm_suona_G0028,ccm_suona_G0028,filename_rule,1,true,1,test,4.294626,44100,1,16,,,0.344262,0.0,false,true,false,,keep,,
ccm_000949,ccm_suona_0048,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】音阶 中速 力度强 第一遍.wav,【低音唢呐】音阶 中速 力度强 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,controlled,【低音唢呐】音阶 中速 力度强,6224b5de2ea24f38f7388bbb5f7076dff47127b2e82a7328aa7254a70e9b638c,aea011344a8daf5782857f61d0a96aa2fc85f831e0717fc8b38416ded03dc3fa,ccm_suona_G0029,ccm_suona_G0029,filename_rule,1,true,1,train,8.630295,44100,1,16,,,0.240418,0.0,false,true,false,,keep,,
ccm_000951,ccm_suona_0050,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/低音唢呐/【低音唢呐】音阶 自然衰减 力度中强 第一遍.wav,【低音唢呐】音阶 自然衰减 力度中强 第一遍.wav,.wav,低音唢呐,唢呐,低音唢呐,-1,controlled,【低音唢呐】音阶 自然衰减 力度中强,14b3bb7757f7ac4d4e246d867679cf220ca2870780da2ad21b67897423ce5b95,876751892f26c1d67f103f556b44d9634f5dbc1c11a9b6078e3a36a2de5aa22c,ccm_suona_G0030,ccm_suona_G0030,filename_rule,1,true,1,train,14.722948,44100,1,16,,,0.387755,0.0,false,true,false,,keep,,
ccm_001577,ccm_suona_0052,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐/【唢呐】演奏技法 打音 第一遍.wav,【唢呐】演奏技法 打音 第一遍.wav,.wav,唢呐,唢呐,唢呐,-1,technique,【唢呐】演奏技法 打音,c14815074f33e077b7f82f2ef98925683af2cf85b6ddab30d52372a815690f7d,2a49f01c99d618fcdfddab4b872fd0e9d59fa10842e1d14497409078630f335b,ccm_suona_G0031,ccm_suona_G0031,filename_rule,1,true,1,train,7.508662,44100,1,16,,,0.162884,0.0,false,true,false,,keep,,
ccm_001579,ccm_suona_0054,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐/【唢呐】演奏技法 滑音 第一遍.wav,【唢呐】演奏技法 滑音 第一遍.wav,.wav,唢呐,唢呐,唢呐,-1,technique,【唢呐】演奏技法 滑音,e8f8f2a67121379a0617a12eb922db95e866a04da256ddb03cf5166711c888df,de9c6bbb9b08b4d0024777757fe8e5567dca3742526cd0400a18f3916574be80,ccm_suona_G0032,ccm_suona_G0032,filename_rule,1,true,1,train,9.568889,44100,1,16,,,0.46178,0.0,false,true,false,,keep,,
