record_id,sample_id,source_dataset,family_label,split_seed,split,segment_id,segment_index,start_time_sec,end_time_sec,segment_path,is_padded,overlap_ratio,selection_method,active_frame_ratio
ccm_004421,ccm_suona_0171,CCMusic,唢呐,0,test,ccm_suona_0171_s06,6,30.0,35.0,test/ccm_suona_0171_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.845382
ccm_004421,ccm_suona_0171,CCMusic,唢呐,0,test,ccm_suona_0171_s07,7,35.0,40.0,test/ccm_suona_0171_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.674699
ccm_004421,ccm_suona_0171,CCMusic,唢呐,0,test,ccm_suona_0171_s08,8,40.0,45.0,test/ccm_suona_0171_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.849398
ccm_004421,ccm_suona_0171,CCMusic,唢呐,0,test,ccm_suona_0171_s09,9,45.0,50.0,test/ccm_suona_0171_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.704819
ccm_004421,ccm_suona_0171,CCMusic,唢呐,0,test,ccm_suona_0171_s10,10,50.0,55.0,test/ccm_suona_0171_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.861446
ccm_004421,ccm_suona_0171,CCMusic,唢呐,0,test,ccm_suona_0171_s11,11,55.0,60.0,test/ccm_suona_0171_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.795181
ccm_004751,ccm_suona_0173,CCMusic,唢呐,0,train,ccm_suona_0173_s00,0,0.0,5.0,train/ccm_suona_0173_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.855422
ccm_004751,ccm_suona_0173,CCMusic,唢呐,0,train,ccm_suona_0173_s01,1,5.0,10.0,train/ccm_suona_0173_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,1.0
ccm_004751,ccm_suona_0173,CCMusic,唢呐,0,train,ccm_suona_0173_s02,2,10.0,15.0,train/ccm_suona_0173_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,1.0
ccm_004753,ccm_suona_0175,CCMusic,唢呐,0,train,ccm_suona_0175_s00,0,0.0,5.0,train/ccm_suona_0175_s00.wav,true,0.0,all_after_energy_filter_and_concentration_cap,0.405622
ccm_004755,ccm_suona_0177,CCMusic,唢呐,0,train,ccm_suona_0177_s00,0,0.0,5.0,train/ccm_suona_0177_s00.wav,true,0.0,all_after_energy_filter_and_concentration_cap,0.516064
ccm_004757,ccm_suona_0179,CCMusic,唢呐,0,train,ccm_suona_0179_s00,0,0.0,5.0,train/ccm_suona_0179_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.837349
ccm_004759,ccm_suona_0181,CCMusic,唢呐,0,train,ccm_suona_0181_s00,0,0.0,5.0,train/ccm_suona_0181_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.708835
ccm_004761,ccm_suona_0183,CCMusic,唢呐,0,train,ccm_suona_0183_s00,0,0.0,5.0,train/ccm_suona_0183_s00.wav,true,0.0,all_after_energy_filter_and_concentration_cap,0.417671
ccm_004763,ccm_suona_0185,CCMusic,唢呐,0,train,ccm_suona_0185_s00,0,0.0,5.0,train/ccm_suona_0185_s00.wav,true,0.0,all_after_energy_filter_and_concentration_cap,0.431727
ccm_004765,ccm_suona_0187,CCMusic,唢呐,0,train,ccm_suona_0187_s00,0,0.0,5.0,train/ccm_suona_0187_s00.wav,true,0.0,all_after_energy_filter_and_concentration_cap,0.516064
ccm_004767,ccm_suona_0189,CCMusic,唢呐,0,test,ccm_suona_0189_s00,0,0.0,5.0,test/ccm_suona_0189_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.839357
ccm_004769,ccm_suona_0191,CCMusic,唢呐,0,train,ccm_suona_0191_s00,0,0.0,5.0,train/ccm_suona_0191_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.46988
ccm_004769,ccm_suona_0191,CCMusic,唢呐,0,train,ccm_suona_0191_s01,1,5.0,10.0,train/ccm_suona_0191_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.321285
ccm_004769,ccm_suona_0191,CCMusic,唢呐,0,train,ccm_suona_0191_s02,2,10.0,15.0,train/ccm_suona_0191_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.305221
ccm_004769,ccm_suona_0191,CCMusic,唢呐,0,train,ccm_suona_0191_s03,3,15.0,20.0,train/ccm_suona_0191_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.518072
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s00,0,5.0,10.0,test/ccm_zhongruan_0001_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.208835
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s01,1,10.0,15.0,test/ccm_zhongruan_0001_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.323293
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s02,2,80.0,85.0,test/ccm_zhongruan_0001_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.206827
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s03,3,85.0,90.0,test/ccm_zhongruan_0001_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.212851
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s04,4,105.0,110.0,test/ccm_zhongruan_0001_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.216867
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s05,5,120.0,125.0,test/ccm_zhongruan_0001_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.295181
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s06,6,125.0,130.0,test/ccm_zhongruan_0001_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.202811
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s07,7,165.0,170.0,test/ccm_zhongruan_0001_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.240964
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s08,8,175.0,180.0,test/ccm_zhongruan_0001_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.232932
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s09,9,185.0,190.0,test/ccm_zhongruan_0001_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.295181
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s10,10,190.0,195.0,test/ccm_zhongruan_0001_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.311245
ccm_000308,ccm_zhongruan_0001,CCMusic,中阮,0,test,ccm_zhongruan_0001_s11,11,195.0,200.0,test/ccm_zhongruan_0001_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.24498
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s00,0,5.0,10.0,test/ccm_zhongruan_0002_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.206827
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s01,1,10.0,15.0,test/ccm_zhongruan_0002_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.228916
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s02,2,85.0,90.0,test/ccm_zhongruan_0002_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.26506
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s03,3,105.0,110.0,test/ccm_zhongruan_0002_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.206827
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s04,4,120.0,125.0,test/ccm_zhongruan_0002_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.238956
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s05,5,165.0,170.0,test/ccm_zhongruan_0002_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.226908
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s06,6,185.0,190.0,test/ccm_zhongruan_0002_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.343373
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s07,7,190.0,195.0,test/ccm_zhongruan_0002_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.293173
ccm_000309,ccm_zhongruan_0002,CCMusic,中阮,0,test,ccm_zhongruan_0002_s08,8,195.0,200.0,test/ccm_zhongruan_0002_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.232932
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s00,0,0.0,5.0,val/ccm_zhongruan_0006_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.359438
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s01,1,5.0,10.0,val/ccm_zhongruan_0006_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.331325
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s02,2,15.0,20.0,val/ccm_zhongruan_0006_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.216867
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s03,3,75.0,80.0,val/ccm_zhongruan_0006_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.269076
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s04,4,85.0,90.0,val/ccm_zhongruan_0006_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.242972
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s05,5,105.0,110.0,val/ccm_zhongruan_0006_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.232932
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s06,6,130.0,135.0,val/ccm_zhongruan_0006_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.206827
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s07,7,135.0,140.0,val/ccm_zhongruan_0006_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.200803
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s08,8,155.0,160.0,val/ccm_zhongruan_0006_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.212851
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s09,9,165.0,170.0,val/ccm_zhongruan_0006_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.263052
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s10,10,180.0,185.0,val/ccm_zhongruan_0006_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.311245
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s11,11,185.0,190.0,val/ccm_zhongruan_0006_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.333333
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s12,12,190.0,195.0,val/ccm_zhongruan_0006_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.329317
ccm_000313,ccm_zhongruan_0006,CCMusic,中阮,0,val,ccm_zhongruan_0006_s13,13,195.0,200.0,val/ccm_zhongruan_0006_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.26506
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s00,0,0.0,5.0,val/ccm_zhongruan_0007_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.301205
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s01,1,5.0,10.0,val/ccm_zhongruan_0007_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.283133
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s02,2,75.0,80.0,val/ccm_zhongruan_0007_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.26506
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s03,3,85.0,90.0,val/ccm_zhongruan_0007_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.24498
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s04,4,105.0,110.0,val/ccm_zhongruan_0007_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.210843
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s05,5,130.0,135.0,val/ccm_zhongruan_0007_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.208835
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s06,6,165.0,170.0,val/ccm_zhongruan_0007_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.242972
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s07,7,175.0,180.0,val/ccm_zhongruan_0007_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.315261
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s08,8,185.0,190.0,val/ccm_zhongruan_0007_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.226908
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s09,9,190.0,195.0,val/ccm_zhongruan_0007_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.297189
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s10,10,195.0,200.0,val/ccm_zhongruan_0007_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.232932
ccm_000314,ccm_zhongruan_0007,CCMusic,中阮,0,val,ccm_zhongruan_0007_s11,11,245.0,250.0,val/ccm_zhongruan_0007_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.222892
ccm_000319,ccm_zhongruan_0012,CCMusic,中阮,0,train,ccm_zhongruan_0012_s00,0,0.0,5.0,train/ccm_zhongruan_0012_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.329317
ccm_000319,ccm_zhongruan_0012,CCMusic,中阮,0,train,ccm_zhongruan_0012_s01,1,20.0,25.0,train/ccm_zhongruan_0012_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.283133
ccm_000319,ccm_zhongruan_0012,CCMusic,中阮,0,train,ccm_zhongruan_0012_s02,2,35.0,40.0,train/ccm_zhongruan_0012_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.220884
ccm_000320,ccm_zhongruan_0013,CCMusic,中阮,0,train,ccm_zhongruan_0013_s00,0,0.0,5.0,train/ccm_zhongruan_0013_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.435743
ccm_000320,ccm_zhongruan_0013,CCMusic,中阮,0,train,ccm_zhongruan_0013_s01,1,20.0,25.0,train/ccm_zhongruan_0013_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.212851
ccm_000320,ccm_zhongruan_0013,CCMusic,中阮,0,train,ccm_zhongruan_0013_s02,2,35.0,40.0,train/ccm_zhongruan_0013_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.220884
ccm_000321,ccm_zhongruan_0014,CCMusic,中阮,0,train,ccm_zhongruan_0014_s00,0,10.0,15.0,train/ccm_zhongruan_0014_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.248996
ccm_000321,ccm_zhongruan_0014,CCMusic,中阮,0,train,ccm_zhongruan_0014_s01,1,35.0,40.0,train/ccm_zhongruan_0014_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.214859
ccm_000322,ccm_zhongruan_0015,CCMusic,中阮,0,train,ccm_zhongruan_0015_s00,0,0.0,5.0,train/ccm_zhongruan_0015_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.222892
ccm_000322,ccm_zhongruan_0015,CCMusic,中阮,0,train,ccm_zhongruan_0015_s01,1,10.0,15.0,train/ccm_zhongruan_0015_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.279116
ccm_000322,ccm_zhongruan_0015,CCMusic,中阮,0,train,ccm_zhongruan_0015_s02,2,25.0,30.0,train/ccm_zhongruan_0015_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.218876
ccm_000322,ccm_zhongruan_0015,CCMusic,中阮,0,train,ccm_zhongruan_0015_s03,3,35.0,40.0,train/ccm_zhongruan_0015_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.236948
ccm_000324,ccm_zhongruan_0017,CCMusic,中阮,0,test,ccm_zhongruan_0017_s00,0,5.0,10.0,test/ccm_zhongruan_0017_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.200803
ccm_000324,ccm_zhongruan_0017,CCMusic,中阮,0,test,ccm_zhongruan_0017_s01,1,10.0,15.0,test/ccm_zhongruan_0017_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.295181
ccm_000324,ccm_zhongruan_0017,CCMusic,中阮,0,test,ccm_zhongruan_0017_s02,2,40.0,45.0,test/ccm_zhongruan_0017_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.218876
ccm_000328,ccm_zhongruan_0021,CCMusic,中阮,0,train,ccm_zhongruan_0021_s00,0,0.0,5.0,train/ccm_zhongruan_0021_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.2249
ccm_000328,ccm_zhongruan_0021,CCMusic,中阮,0,train,ccm_zhongruan_0021_s01,1,5.0,10.0,train/ccm_zhongruan_0021_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.317269
ccm_000328,ccm_zhongruan_0021,CCMusic,中阮,0,train,ccm_zhongruan_0021_s02,2,15.0,20.0,train/ccm_zhongruan_0021_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.26506
ccm_000328,ccm_zhongruan_0021,CCMusic,中阮,0,train,ccm_zhongruan_0021_s03,3,25.0,30.0,train/ccm_zhongruan_0021_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.212851
ccm_000328,ccm_zhongruan_0021,CCMusic,中阮,0,train,ccm_zhongruan_0021_s04,4,55.0,60.0,train/ccm_zhongruan_0021_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.216867
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s00,0,5.0,10.0,train/ccm_zhongruan_0022_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.359438
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s01,1,10.0,15.0,train/ccm_zhongruan_0022_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.381526
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s02,2,20.0,25.0,train/ccm_zhongruan_0022_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.232932
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s03,3,25.0,30.0,train/ccm_zhongruan_0022_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.200803
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s04,4,30.0,35.0,train/ccm_zhongruan_0022_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.301205
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s05,5,40.0,45.0,train/ccm_zhongruan_0022_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.246988
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s06,6,60.0,65.0,train/ccm_zhongruan_0022_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.210843
ccm_000329,ccm_zhongruan_0022,CCMusic,中阮,0,train,ccm_zhongruan_0022_s07,7,90.0,95.0,train/ccm_zhongruan_0022_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.202811
ccm_000330,ccm_zhongruan_0023,CCMusic,中阮,0,train,ccm_zhongruan_0023_s00,0,0.0,5.0,train/ccm_zhongruan_0023_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.212851
ccm_000330,ccm_zhongruan_0023,CCMusic,中阮,0,train,ccm_zhongruan_0023_s01,1,5.0,10.0,train/ccm_zhongruan_0023_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.24498
ccm_000330,ccm_zhongruan_0023,CCMusic,中阮,0,train,ccm_zhongruan_0023_s02,2,10.0,15.0,train/ccm_zhongruan_0023_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.269076
ccm_000330,ccm_zhongruan_0023,CCMusic,中阮,0,train,ccm_zhongruan_0023_s03,3,25.0,30.0,train/ccm_zhongruan_0023_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.228916
ccm_000330,ccm_zhongruan_0023,CCMusic,中阮,0,train,ccm_zhongruan_0023_s04,4,65.0,70.0,train/ccm_zhongruan_0023_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.269076
ccm_000331,ccm_zhongruan_0024,CCMusic,中阮,0,train,ccm_zhongruan_0024_s00,0,15.0,20.0,train/ccm_zhongruan_0024_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.365462
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s00,0,0.0,5.0,train/ccm_zhongruan_0027_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.419679
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s01,1,5.0,10.0,train/ccm_zhongruan_0027_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.331325
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s02,2,10.0,15.0,train/ccm_zhongruan_0027_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.293173
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s03,3,15.0,20.0,train/ccm_zhongruan_0027_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.277108
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s04,4,25.0,30.0,train/ccm_zhongruan_0027_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.297189
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s05,5,30.0,35.0,train/ccm_zhongruan_0027_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.242972
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s06,6,35.0,40.0,train/ccm_zhongruan_0027_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.204819
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s07,7,40.0,45.0,train/ccm_zhongruan_0027_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.321285
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s08,8,45.0,50.0,train/ccm_zhongruan_0027_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.200803
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s09,9,55.0,60.0,train/ccm_zhongruan_0027_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.261044
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s10,10,60.0,65.0,train/ccm_zhongruan_0027_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.248996
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s11,11,65.0,70.0,train/ccm_zhongruan_0027_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.327309
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s12,12,70.0,75.0,train/ccm_zhongruan_0027_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.253012
ccm_000334,ccm_zhongruan_0027,CCMusic,中阮,0,train,ccm_zhongruan_0027_s13,13,75.0,80.0,train/ccm_zhongruan_0027_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.200803
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s00,0,0.0,5.0,train/ccm_zhongruan_0028_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.345382
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s01,1,5.0,10.0,train/ccm_zhongruan_0028_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.349398
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s02,2,10.0,15.0,train/ccm_zhongruan_0028_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.361446
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s03,3,20.0,25.0,train/ccm_zhongruan_0028_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.289157
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s04,4,25.0,30.0,train/ccm_zhongruan_0028_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.242972
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s05,5,30.0,35.0,train/ccm_zhongruan_0028_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.289157
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s06,6,60.0,65.0,train/ccm_zhongruan_0028_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.204819
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s07,7,65.0,70.0,train/ccm_zhongruan_0028_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.319277
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s08,8,70.0,75.0,train/ccm_zhongruan_0028_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.26506
ccm_000335,ccm_zhongruan_0028,CCMusic,中阮,0,train,ccm_zhongruan_0028_s09,9,75.0,80.0,train/ccm_zhongruan_0028_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.267068
